date,post_text,label
2023-11-12 06:43:02,Bday ko ngayon pa happy bday naman dyan 😌,0
2023-11-12 06:42:04,Kay kuyang naka-animo shirt na muntikan na matapilok sa hagdanan sw library—dw ako lang pati yung kasama mong nakared ang nakakita nun.,0
2023-11-12 06:41:02,HOY IVAN KISS KITA GAWIN MO PLATE KO,0
2023-11-12 06:40:02,Sana di ka magalit saken pero grabe po maglead ng prayer yung SISOL-DSA. Akala mo yung video na pineplay ni Kuya ay vibes from heaven.,0
2023-11-12 06:39:03,"Ask ko lang po kung single po ba yung president ng sinag. Ate, naiinspire me sa work mo sa short film. Sana inspired ka din saken

-CBAA",0
2023-11-12 06:38:04,St. John Baptist de La Salle pray for me nahulog ako sa lector😭,0
2023-11-12 06:36:04,Just one chance po sa Director for Spiritual Activities ng SINAG please 🙏 Single po ba siya?,0
2023-11-12 06:35:03,haha edi wow *cries in dlsud*,0
2023-11-11 23:09:07,final na po ba? bawal na po ba talaga magka-crush sa blockmate even though he’s very cute and nice? 😔,0
2023-11-11 23:08:06,"let's have a debate: does time travel will be exist and what will you do if that exists ? me, i will travel on the timeline that favours me & just stay there.",0
2023-11-11 23:07:04,"Good day po gto everyone!!!

We need all your likes and shares for the post po... Please help us <3.... Please like the main post hihi and share din po <3

Sa araw-araw nating pag-cocomute hindi alintana ang init, pawis, at hirap na dinadanas para lng makausad sa agos ng buhay. Ngunit, ang tanong na natitira ito ""Saan ba galing bayad mo?""....

Link: https://fb.watch/ofeujyjfsu/",0
2023-11-11 23:06:03,sinetch itey na part ng vpapu na nanghihila ng babae pababa.,0
2023-11-11 23:05:03,"thank you sa fw!!

nagiging responsible parkerist ako bigla out of fear na baka ma-expose ako sa page 🥰🥰🥰

admin: HAHAHAHAHAHAHAHA",0
2023-11-11 23:04:03,Gamit kayo EmeraldChat since wala na ome hehe,0
2023-11-11 23:03:05,"tangina po ng mga may jowa na pero lakas pa rin mangharot ng iba, pinalaki ba kayong mga gago 🙃",0
2023-11-11 23:02:02,kainggit naman yung event ng cscs☹️ clac baka naman,1
2023-11-11 23:01:04,St. John Baptist de La Salle pray for me nahulog ako sa sakristan 😭,0
2023-11-11 22:59:06,To those girlies that can slay a wet look/slicked back hair... All I can say is SLAAAAAAAAYYY😍 pag short hair then slicked back?! DOUBLE SLAAAAAAYYYY. Sorry MMD fever🫨,0
2023-11-11 21:29:03,"Romeo pwede ba akin ka nalang?
- your admirer",0
2023-11-11 21:28:04,"Ayoko ng demonyo, pero

bakit kung crush ka, bat mo binibigyan ng mixed signal?? Positive ba yan o negative?? 😭",0
2023-11-11 21:27:03,KYLA NG STM(_) ANG CUTE MO PO WAG KA NA NGUMITI NAHUHULOG AKO,0
2023-11-11 21:26:04,hahsbwbshwjshahhawhahahha,0
2023-11-11 21:25:02,hi po sa director of student rep (?) ng clac ang ganda niyo po nung dialogue 😭,0
2023-11-11 21:24:04,may green flag pa ba na miguel sa ud hahaha,0
2023-11-11 21:23:04,"ANG INTENSE NG CBAA INTERDEPT WOMENS VBALL ACD VS BMD LABANAN NG MGA TRES GANDA NIYO MGA ATE

- cbaa froshie na muntik matamaan ng bola",0
2023-11-11 21:22:04,Hi po kay ate Ahlyssa Reyes ng CSO. Gusto ko lang po sabihin na crush po kita. ^_^ ang ganda niyo po talaga at ang puti sobra grabe nangingitim tuloy ako chzz. Sana magkaroon ako ng chance to talk with u <3,0
2023-11-11 18:23:03,"Halu, Lasallians! Kung sino po Irregular student here pasagutan po kamii 🫶🏻🥹
Magiging crush kayo ng crush niyo kapag sumagot kayo sa amin!

📢 𝐂𝐀𝐋𝐋 𝐅𝐎𝐑 𝐑𝐄𝐒𝐏𝐎𝐍𝐃𝐄𝐍𝐓𝐒 📢

We are the 2nd year college students from the College of Liberal Arts (CLAC) of De La Salle University-Dasmariñas taking up Bachelor of Arts in Psychology.

We, the researchers, are currently working on the study entitled, ""𝙏𝙝𝙚 𝘾𝙤𝙧𝙧𝙚𝙡𝙖𝙩𝙞𝙤𝙣 𝙤𝙛 𝙄𝙣𝙘𝙡𝙪𝙨𝙞𝙤𝙣 𝙩𝙤 𝙩𝙝𝙚 𝘾𝙤𝙣𝙛𝙤𝙧𝙢𝙞𝙩𝙮 𝙖𝙣𝙙 𝘼𝙣𝙭𝙞𝙚𝙩𝙮 𝙤𝙛 𝙄𝙧𝙧𝙚𝙜𝙪𝙡𝙖𝙧 𝘾𝙤𝙡𝙡𝙚𝙜𝙚 𝙎𝙩𝙪𝙙𝙚𝙣𝙩𝙨""

In lieu of this, we would like to request a few minutes of your time to answer this questionnaire. In compliance with R.A. 10173, also known as the Data Privacy Act of 2012 and its Implementing Rules and Regulations (IRR), effective September 9, 2016. 𝐀𝐥𝐥 𝐢𝐧𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐥𝐥 𝐛𝐞 𝐠𝐚𝐭𝐡𝐞𝐫𝐞𝐝 𝐰𝐢𝐭𝐡 𝐭𝐡𝐞 𝐮𝐭𝐦𝐨𝐬𝐭 𝐝𝐢𝐬𝐜𝐫𝐞𝐭𝐢𝐨𝐧 𝐚𝐧𝐝 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐭𝐢𝐚𝐥𝐢𝐭𝐲.

𝐓𝐡𝐞 𝐟𝐨𝐥𝐥𝐨𝐰𝐢𝐧𝐠 𝐜𝐫𝐢𝐭𝐞𝐫𝐢𝐚 𝐧𝐞𝐞𝐝𝐞𝐝 𝐟𝐨𝐫 𝐭𝐡𝐞 𝐬𝐭𝐮𝐝𝐲:
📌 Bona Fide student of De La Salle Universiry - Dasmariñas
📌 Irregular College Student; Must be enrolled in this Academic Year 2023-2024

Access the Google Form through the provided links below!👇
🔗 https://forms.gle/1e3yvtra1jg7FtNc8
🔗 https://forms.gle/1e3yvtra1jg7FtNc8
🔗 https://forms.gle/1e3yvtra1jg7FtNc8

Or for easy acces, just scan the QR CODE on this post

𝐒𝐡𝐨𝐮𝐥𝐝 𝐭𝐡𝐞𝐫𝐞 𝐛𝐞 𝐨𝐭𝐡𝐞𝐫 𝐢𝐧𝐪𝐮𝐢𝐫𝐢𝐞𝐬 𝐚𝐧𝐝 𝐨𝐫 𝐜𝐥𝐚𝐫𝐢𝐟𝐢𝐜𝐚𝐭𝐢𝐨𝐧𝐬, 𝐚𝐭𝐭𝐚𝐜𝐡𝐞𝐝 𝐛𝐞𝐥𝐨𝐰 𝐚𝐫𝐞 𝐭𝐡𝐞 𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡𝐞𝐫𝐬' 𝐜𝐨𝐧𝐭𝐚𝐜𝐭 𝐢𝐧𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧𝐬.

1. Tan, Shekina Jannah M.
contact number: 09669067016
email: tsm2443@dlsud.edu.ph

2. Villarico, Aaliyah Nicole E.
contact number: 09503702924
email: vae1719@dlsud.edu.ph

3. Marcos, Jan Dharis D.
contact number: 09151742473
email: mjd0399@dlsud.edu.ph

4. Ulit, Andrea Jean M.
contact number: 09338566296
email: uam0881@dlsud.edu.ph

5. Francisco, Ma. Angela contact number: 09959757576
email: fmp0489@dlsud.edu.ph

6. Tee, Ian Philip Wahab Jr.
contact number: 09171190611
email: tiw0974@dlsud.edu.ph

Thank You so much and have a
blessed day ahead of You!!💚",0
2023-11-11 18:21:06,"Hi, help us out mga magaganda at poging nilalang ng UD!

MAY PA-CASH PRIZE SILA, SAAN KA PA MAG SAGOT KA NA! MAY PANG DATE KA NA, BAKA PANSININ KA PA NI CRUSHIE! USTO MO YUN SYEMPRE, OO! 🫶🏻

⭐ CALL FOR RESPONDENTS⭐

Good day! We are Lareine Rose N. Ambagan, Gine Mariana A. Bayot, Diodi Joy T. Garsuta, Danielle J. Godinez, and Christian Karlo V. Pangilinan from De La Salle University - Dasmariñas.

We are asking for your participation in our study entitled “The Role of Utang na Loob in Fostering Academic Engagement Among Students Financially Supported by Nonparents in Region IV-A”.

If you are:
📌 From Region IV-A CALABARZON
📌 Currently a Student
📌 Financially Supported by a Nonparent (Relative, Sibling, Grandparent, etc.)

Then you are just what we are looking for! Rest assured that the researchers will treat your answers with confidentiality.

Scan our QR code or follow the link below:
https://forms.gle/7SvsL48BSQ8GwCxj6

(plus, get a chance to win Php 500, Php 300, and Php 200 💸)",0
2023-11-11 06:55:03,"hirap na ko sa tropahan na to, nagkakagusto na ko dun sa isa.",0
2023-11-11 06:54:04,Sana hindi piano tiles yung nadownload ko para sa chorale workshop 😭,0
2023-11-10 23:44:05,"𝓹𝓪𝓼𝓪𝓰𝓸𝓽 𝓼𝓾𝓻𝓿𝓮𝔂 𝓷𝓪𝓶𝓲𝓷,,,𝓶𝔀𝓪 𝓶𝔀𝓪 𝓽𝓼𝓾𝓹 𝓽𝓼𝓾𝓹

𝓵𝓲𝓷𝓴𝓼 (𝓹𝓲𝓵𝓲 𝓴 𝓵𝓷𝓰 𝓲𝓼𝓪 𝓽𝓪𝓼 𝓮𝔀𝓪𝓵𝓵𝓹𝓪𝓹𝓮𝓻 𝓶𝓸𝓷𝓪)

𝓖𝓞𝓞𝓖𝓛𝓔 𝓓𝓞𝓒𝓢 𝓕𝓞𝓡𝓜:

https://docs.google.com/forms/d/e/1FAIpQLSda2sx2kPw2Z8xqjl5agrnn6z2KlmRsRMWZJkMelEC1fGrQ7Q/viewform?usp=sharing

𝓞𝓕𝓕𝓘𝓒𝓔 𝓕𝓞𝓡𝓜𝓢:

https://forms.office.com/Pages/ResponsePage.aspx?id=aF0ZCJABuEeDRLFy8jzpxV4femt8fKhJu24Ud89MdAdUOUFNWEdNRkhWVUNPQ0NPWUowSFFUWU5CVi4u",0
2023-11-15 22:22:06,Hello here i am nagiging delulu nanaman. Nanonotice q na madalas na kami ni cruxx nag eye contact and nakakabaliw sya maygad 😍 pero syempre wlaa naman meaning yon so iclose ko nalang siguro eyes ko,0
2023-11-15 22:17:03,"

Anw hi crush cute mo kanina sa cafe hihi",0
2023-11-15 22:12:06,Galing ng Teatro Wow wala ako masabi After mapanood ko sila super galing!! Keep it up Teatro!!,0
2023-11-15 22:11:03,"Hello po, hindi po kasi ako nakapag pa sticker ng sasakyan. I was wondering san po kaya pwede mag park if ever? Yung hindi po sana macclamp hwahawh",0
2023-11-15 22:10:05,this is for you yke sana you’re sleeping well knowing na madami kang sinaktang babae since SHS para kang watermelon taga green school pero punong puno ng redflag sa loob nasa loob ang kulo🔥🔥🔥,0
2023-11-15 22:08:06,"Hi kay ate girl na nakamaroon, black skirt, and loafers ANG CUTE NG FIT very downtown girl vibez",0
2023-11-15 22:07:07,puwede bang mag cancel ng letter sa viri bounce na ako may gusto ung crush ko PLS!!!,0
2023-11-15 22:06:04,cute nong nag faci sa tryouts sa arnould pero sayang pasulpot sulpot lang siya,0
2023-11-15 22:05:04,hello po sa ate and kuya na nakaupo sa harap po kanina ng batch 4 ng engkanto kanina. Cute nyo po both kakilig,0
2023-11-15 22:04:03,shoutout sa mga CSCS jan sa COS!! 80k+ tuition naten tapos bulok pa rin mga upuan tas minsan isa lang naganang aircon??,1
2023-11-15 22:03:06,Kay crushie din na Short Hair na nakasuot ng Blue at White T-shirt noong Monday. Sana nakikita mo ‘to ganda mo palagi https://www.facebook.com/share/p/jQyWkf6VoY1vKkye/?mibextid=WiMSqg,0
2023-11-15 22:01:05,Dami ko naman kaagaw sa crush q bakit naman biglang nauso magkaroon ng crush sa student leaders,0
2023-11-15 21:12:07,research study season na pala sa psych. shoutout sa honeybunchsugarplumcrushiecakes ko jan from PSY2* send mo din sakin survey form nyo. sagutan ko agad kung pasok ako sa qualifications nyo 😍🥰❤️🤩,0
2023-11-15 21:11:07,"Kay crush na pabalik balik from aur hub sa 2nd floor, 2nd building to her org's booth sa 1st building, 3rd floor, sana kaya mo pa wawa naman crush q wag nyu sya pagurin masyado flease 💔😞",0
2023-11-15 21:10:04,"📣 𝙃𝙞, 𝘽𝙖𝙧𝙗𝙞𝙚! 𝐂𝐚𝐥𝐥𝐢𝐧𝐠 𝐚𝐥𝐥 𝐰𝐨𝐫𝐤𝐢𝐧𝐠 𝐏𝐢𝐧𝐚𝐲 𝐫𝐞𝐬𝐩𝐨𝐧𝐝𝐞𝐧𝐭𝐬 𝐛𝐫𝐞𝐚𝐤𝐢𝐧𝐠 𝐭𝐡𝐫𝐨𝐮𝐠𝐡 𝐢𝐧 𝐦𝐚𝐥𝐞-𝐝𝐨𝐦𝐢𝐧𝐚𝐭𝐞𝐝 𝐟𝐢𝐞𝐥𝐝𝐬! 📣

[✨GET A CHANCE TO WIN UP TO ₱100 via GCASH!✨]

𝗔𝗖𝗖𝗘𝗦𝗦 𝗧𝗛𝗘 𝗙𝗢𝗥𝗠:
🔗 https://forms.gle/xWV6trjPPeayBU58A
🔗 https://forms.gle/xWV6trjPPeayBU58A
🔗 https://forms.gle/xWV6trjPPeayBU58A

𝙂𝙧𝙚𝙚𝙩𝙞𝙣𝙜𝙨 𝙞𝙣 𝙎𝙩. 𝙇𝙖 𝙎𝙖𝙡𝙡𝙚! 💚
We are a second-year Bachelor of Arts in Psychology undergraduates of De La Salle University-Dasmariñas from PSY21 are currently conducting a research study entitled “𝙍𝙚𝙡𝙖𝙩𝙞𝙤𝙣𝙨𝙝𝙞𝙥 𝙗𝙚𝙩𝙬𝙚𝙚𝙣 𝙎𝙚𝙡𝙛-𝙀𝙛𝙛𝙞𝙘𝙖𝙘𝙮 𝙖𝙣𝙙 𝙅𝙤𝙗 𝙋𝙚𝙧𝙛𝙤𝙧𝙢𝙖𝙣𝙘𝙚 𝙤𝙛 𝙒𝙤𝙧𝙠𝙞𝙣𝙜 𝙒𝙤𝙢𝙚𝙣 𝙞𝙣 𝙈𝙖𝙡𝙚-𝙙𝙤𝙢𝙞𝙣𝙖𝙩𝙚𝙙 𝙛𝙞𝙚𝙡𝙙𝙨 𝙞𝙣 𝘾𝙖𝙫𝙞𝙩𝙚” in partial fulfillment for our Psychological Statistics class.

This precursor survey will only take 3-5 minutes of your time, and would serve to gather potential respondents that fit the criteria of our study.

𝗤𝘂𝗮𝗹𝗶𝗳𝗶𝗰𝗮𝘁𝗶𝗼𝗻𝘀:
✅18-60 year old women
✅Currently residing and working in Cavite
✅Have experience or employment in traditionally working 𝗺𝗮𝗹𝗲-𝗱𝗼𝗺𝗶𝗻𝗮𝘁𝗲𝗱 𝗳𝗶𝗲𝗹𝗱𝘀

If you possess this background, rest assured that your responses will be handled with the utmost confidentiality by our research team.

𝐓𝐡𝐞 𝐭𝐨𝐩 𝟐 𝐢𝐧𝐝𝐢𝐯𝐢𝐝𝐮𝐚𝐥𝐬 𝐰𝐢𝐭𝐡 𝐭𝐡𝐞 𝐦𝐨𝐬𝐭 𝐬𝐮𝐜𝐜𝐞𝐬𝐬𝐟𝐮𝐥 𝐫𝐞𝐟𝐞𝐫𝐫𝐚𝐥𝐬 𝐰𝐢𝐥𝐥 𝐛𝐞 𝐫𝐞𝐰𝐚𝐫𝐝𝐞𝐝 𝐰𝐢𝐭𝐡 ₱𝟓𝟎 𝐆𝐜𝐚𝐬𝐡 𝐞𝐚𝐜𝐡. 𝐀𝐝𝐝𝐢𝐭𝐢𝐨𝐧𝐚𝐥𝐥𝐲, 𝐨𝐧𝐞 𝐫𝐚𝐧𝐝𝐨𝐦 𝐫𝐞𝐬𝐩𝐨𝐧𝐝𝐞𝐧𝐭 𝐰𝐢𝐥𝐥 𝐛𝐞 𝐬𝐞𝐥𝐞𝐜𝐭𝐞𝐝 𝐭𝐨 𝐫𝐞𝐜𝐞𝐢𝐯𝐞 𝐚 ₱𝟏𝟎𝟎 𝐆𝐜𝐚𝐬𝐡 𝐩𝐫𝐢𝐳𝐞. 𝐓𝐨 𝐞𝐧𝐬𝐮𝐫𝐞 𝐩𝐫𝐨𝐩𝐞𝐫 𝐚𝐭𝐭𝐫𝐢𝐛𝐮𝐭𝐢𝐨𝐧 𝐨𝐟 𝐫𝐞𝐟𝐞𝐫𝐫𝐚𝐥𝐬, 𝐤𝐢𝐧𝐝𝐥𝐲 𝐚𝐝𝐯𝐢𝐬𝐞 𝐭𝐡𝐨𝐬𝐞 𝐲𝐨𝐮 𝐬𝐡𝐚𝐫𝐞 𝐭𝐡𝐞 𝐬𝐮𝐫𝐯𝐞𝐲 𝐥𝐢𝐧𝐤 𝐰𝐢𝐭𝐡 𝐭𝐨 𝐢𝐧𝐜𝐥𝐮𝐝𝐞 𝐲𝐨𝐮𝐫 𝐧𝐚𝐦𝐞 𝐰𝐡𝐞𝐧 𝐩𝐚𝐫𝐭𝐢𝐜𝐢𝐩𝐚𝐭𝐢𝐧𝐠 𝐢𝐧 𝐭𝐡𝐞 𝐬𝐮𝐫𝐯𝐞𝐲.

𝙂𝙞𝙫𝙚 𝙩𝙝𝙞𝙨 𝙌𝙍 𝙘𝙤𝙙𝙚 𝙖 𝙜𝙡𝙖𝙢𝙤𝙧𝙤𝙪𝙨 𝙨𝙘𝙖𝙣 𝙣𝙤𝙬 𝙤𝙧 𝙘𝙡𝙞𝙘𝙠 𝙩𝙝𝙚 𝙡𝙞𝙣𝙠 𝙛𝙤𝙧 𝙢𝙤𝙧𝙚 𝙙𝙚𝙩𝙖𝙞𝙡𝙨! 💖💁‍♀️💅",0
2023-11-15 21:09:04,I'm confused po what's SCLSC sa SHS po?,1
2023-11-15 21:08:03,Hahah ang sweet ng mga naka blue bio dito sa fb. Pwede niyo na iuninstall,0
2023-11-15 21:07:04,GANDA NG BOOTH NG AUR OLD TRULY ENJOYED MY STAY THERE WITH MY FRIENDS NAKAKATUWA PANOORIN MAGLARO MGA REGENTS HAHAHA THANK YOU SO MUCH FOR YOUR HARD WORK💛,1
2023-11-15 21:06:02,GRABE nabusog ako sa booth ng serve🥰 free drinks and snacks guys!!! PUNTA KAYO RAHHH,0
2023-11-15 21:05:02,Sana naging babae na lang ako para maranasan ko maging prinsesa.,0
2023-11-15 21:04:04,"Hi hello gois!

I’m planning to sell my STRAY KIDS albums n many more po meron bang interested? if meron you guys can visit sa shs complex room 229!!! VISIT HOUSE OF BRO. SOLOMON BOOTH PO!! ❤️❤️❤️

Admin pls pa post po! (wala na po ako pera haha)",0
2023-11-15 21:03:05,"BABY LASALLIANS JUST GOT BACK FROM THE TRACK, just wanna share delikado na ang aking finals haha goodluck sakin but whatever happens, wag susuko, hindi ako susuko kaya laban pa baby Lasallians, makakamit natin lahat.",0
2023-11-15 21:02:02,Ano po pangalan nung taga Mutien or Arnould ata but feeling ko mutien na matangkad na curly haired na naka jersey na purple and yellow nandon sa Filipino Games booth sa 3rd floor? Yung puro SC yung bantay? CUTE NIYA PO SM,0
2023-11-15 21:01:06,"Ang saya kasi andito ako may crush na straight, and the fact na mas nagkakaroon na ng spark yung status namin, hey I know that you're curious, it's written on your lips, don't need to hold back, I am open kahit saktan mo ko.",0
2023-11-15 20:39:05,"Hello! G11 student at UD here.

Grabe!

Nanood kami ng play ng Teatro kanina ng friends ko ang galing 🤩🤩🤩

We watched yung Engkanto and i gotta say… idk san nanggaling yung mga sabi-sabi at the beginning of the SY na hindi naman daw competent at magaling ang Teatro.

Dudeeee their performance kanina was awesome!

They made good use of the limited space and the electronics available within the room like yung technical work nila sa lighting.

Galing super.

And as a music fan, grabe ang galing den!
Hindi lang pala magaling umarte mga taga teatro??
Pati kumanta pak na pak!!!

Para na kaming nanood ng short musical play 🥹

Props sa efforts ng Teatro Lasalyano, sa mga long and late rehearsals and practices niyo.

Sana proud kayo sa sarili niyo kasi job well done talaga.

May the school give u guys more funds kase my ghad i cant imagine what you guys can do on a bigger and better stage.

Keep the spirit alive, guys!

Know na your efforts were not left unseen.",1
2023-11-15 20:38:03,may i know if single po ba ung tim ng mka hehe asking for a friend lng,0
2023-11-15 20:37:03,nakakaputanginaaaa,0
2023-11-15 20:36:03,"📢 WE ARE STILL LOOKING FOR RESPONDENTS 📢

Get a chance to win:
✅ 300 pesos Gcash for 1 lucky participant
✅ 100 pesos Gcash for 2 lucky participants

Qualifications:
👗18-26 years old
👗 Has experience buyingSee more Ready-to-Wear (RTW) products in any e-commerce live selling platforms (Tiktok shop, Shopee, Lazada, etc.)
👗 Currently residing in the following cities in Cavite: Bacoor, Cavite City, Dasmariñas, General Trias, Imus, Tagaytay, Trece Martires

If you fit these qualifications, I am humbly asking for your participation in the survey linked below:

https://forms.gle/mrZnnBndY5M5HS9Y6
https://forms.gle/mrZnnBndY5M5HS9Y6
https://forms.gle/mrZnnBndY5M5HS9Y6

Rest assured that all responses will be treated with utmost confidentiality by the researchers.

For further queries or concerns, you may contact:
pjd0471@dlsud.edu.ph",0
2023-11-15 20:35:03,"Hi everyone ❣️ kafka cosplayer here last tuesday for shs students week, if you have any pictures with me please leave them in the comments!

Also i'll be cosplaying as mai sakurajima on thursday, so if you see me, feel free to approach to take pics!!",0
2023-11-15 20:34:06,I really enjoyed the PFA orientation and workshop! I would like to do it again hihi.,1
2023-11-15 20:33:03,"hello poooo, sino po nakakita ng blue na maliit na e-fan na naka saksak sa isang white na powerbank? i really need it back huhu patay ako sa parents ko kapag naiwala ko powerbank ko 🥹🙏",0
2023-11-15 20:32:07,"Guys please lang, wag na kau mag email samin haha about sa mga research kineme, wala naman sasagot nyan plus nakakaabala kayo sa mga notification namin okay? Mas mahalaga ung notification namin pra sa mga aassessment only tsk",0
2023-11-15 20:31:03,"sa 2nd yr bsy crush jan, send mo din survey form nyo dali. sagutan ko agad kung qualified ako 🥰",0
2023-11-15 20:29:05,"to that anon na nagsabi na they prefer curvy/chubby girls, I VOLUNTEER AS TRIBUTE 🙋‍♀️🙋‍♀️🙋‍♀️",0
2023-11-15 19:41:08,Update: Coffee date agad sa tuesday if ever hehe🤭,0
2023-11-15 19:40:02,kausapin mo na lang ulit ako kapag kailangan mo.. doon ka naman magaling :),0
2023-11-15 19:19:04,"grabe ka admin namimili ka ng research na ipupublish

admin: Wala pong picture yung mga sinubsubmit na forms etc?

Mas magkakaron ng interactions sa forms niyo if may picture kayo beside yung link lang",0
2023-11-15 19:10:04,"Hi po saan po yung SCO, at ano po yung reward kapag natapos yung intro to vision and mission sa sb. Thanks!",1
2023-11-15 19:08:02,"Rrelatable yung nagsabi na aattend sa studentss week para sa attendance. hirap enjoyin lalo na kung magisa ka, lalo pa na lahat ng mga activities pangmay group of friendss lang. Pano naman kming wala",0
2023-11-15 18:29:08,"

Doon ba sa kantahan may unravel - TK ba doon? sana plsssss meron",0
2023-11-15 18:27:02,"hello to that one girl na nakasabay ko at around 9 am sa bus from trece and sa jeep papuntang gate 1 hsdnsjshsjshshs. I just want to say that you were so pretty, and I couldn't help but steal glances at you. not sure if you caught me tho 😀 wala lang, you made my day by simply existing HSKSDHSJBFDNDB",0
2023-11-15 18:26:03,"“𝘼𝙣𝙜 𝙢𝙖𝙜𝙨𝙖𝙨𝙖𝙜𝙤𝙩 ✍🏻 𝙨𝙖 𝙖𝙢𝙞𝙣𝙜 𝙨𝙪𝙧𝙫𝙚𝙮 🔍 𝙖𝙮 𝙥𝙖𝙜𝙥𝙖𝙥𝙖𝙡𝙖𝙞𝙣 🙇🏻‍♀️ 𝙣𝙜 𝙢𝙖𝙗𝙖𝙗𝙖𝙞𝙩 😄 𝙣𝙖 𝙥𝙧𝙤𝙛 👩🏻‍🏫💯 𝙖𝙩 𝙢𝙖𝙜𝙖𝙜𝙖𝙣𝙙𝙖𝙣𝙜 𝙜𝙧𝙖𝙙𝙚𝙨 ‼️ 4̳̿͟͞.0̳̿͟͞0̳̿͟͞‼️ 𝒌𝒂𝒚𝒂 𝒂𝒏𝒐 𝒑𝒂𝒏𝒈 𝒉𝒊𝒏𝒊𝒉𝒊𝒏𝒕𝒂𝒚 😲 𝒎𝒐 ⁉️𝒔𝒂𝒈𝒐𝒕 𝒌𝒂 𝒏𝒂 😍”

~

Greeting Members of DPS 🌟 and VA-1 🎮

We are a group of second-year BS Psychology Students of BSY24 from De La Salle University - Dasmariñas. As part of our course requirement for Psychology Statistics (C-PSYM214), we are conducting a survey for our study entitled ""𝗔 𝗖𝗼𝗺𝗽𝗮𝗿𝗮𝘁𝗶𝘃𝗲 𝗦𝘁𝘂𝗱𝘆 𝗼𝗻 𝘁𝗵𝗲 𝗣𝗲𝗿𝗰𝗲𝗽𝘁𝗶𝗼𝗻𝘀 𝗼𝗳 𝗚𝗹𝗮𝘀𝘀 𝗖𝗲𝗶𝗹𝗶𝗻𝗴 𝘄𝗶𝘁𝗵𝗶𝗻 𝗦𝘁𝘂𝗱𝗲𝗻𝘁 𝗢𝗿𝗴𝗮𝗻𝗶𝘇𝗮𝘁𝗶𝗼𝗻𝘀 𝗶𝗻 𝗗𝗲 𝗟𝗮 𝗦𝗮𝗹𝗹𝗲 𝗨𝗻𝗶𝘃𝗲𝗿𝘀𝗶𝘁𝘆 – 𝗗𝗮𝘀𝗺𝗮𝗿𝗶ñ𝗮𝘀"" 💟

𝗤𝘂𝗮𝗹𝗶𝗳𝗶𝗰𝗮𝘁𝗶𝗼𝗻𝘀:
✅ An official member or officer of DPS
✅ An official member or officer of VA-1

If you have any additional questions or concerns please contact the following:

Ma. Georgette C. Cabarloc: CMC2167@dlsud.edu.ph
Gabrielle Dominguez: dgx0249@dlsud.edu.ph
Amira Haifa S. Evangelista: EAS1858@dlsud.edu.ph
Euwinn Maurice Frani: fex0581@dlsud.edu.ph
Ayesha Alyssa R. Omar: oar0866@dlsud.edu.ph
Patricia Reign S. Yumul: yps0082@dlsud.edu.ph

𝗟𝗶𝗻𝗸:
https://forms.office.com/r/vrAaWu7pnv
https://forms.office.com/r/vrAaWu7pnv
https://forms.office.com/r/vrAaWu7pnv

PS. (real meaning) PLEASE SAGOT na kayo 😣",0
2023-11-15 18:25:05,"(raant lang)

I hate this student’s week event. Idk if this is valid, pero I have no friends and imagine papasok lang ako for attendance and the whole day naka tunganga lang ako, either sa cr or sa lrc para lang lumipas yung time, wala pang signal yung data ko sa lrc plus dlsud konek isn’t working.

It feels like ang focus ng event is yung may mga orgs. well, i appreciate their work and effort sa mga booths and preparations nila, pero it just doesn’t make any sense na required pumasok for attendance and mag booth, ee almost lahat ng booths may bayad.

And in fact, I’d rather stay at home and maging productive or gumawa ng mga assessments sa schoolworks, kung ‘di lang dahil sa attendance, and if yall r thinking na umabsent na lang ako, well I value my grades, that’s why pumapasok ako.

Plus, to those teachers na I cant find sa faculty nor sa classroom, even though im following their instructions on where we should go.

I can't even enjoy this.",1
2023-11-15 18:24:03,"Lf bebe girl, any college will do po desperate na eh
Requirements:
2nd year
Maaalagaan ako
May pake naman sa studies
Can cook
Cutie
Mej chubby/curvy
Mej short (5'4-5'5)

Abt me:
5'7-5'8
Mej cute (sabi ng iba)
Second year CTHM student
Clingy
50/50 smarts
Likes rock music
Plays video games",0
2023-11-15 18:22:04,"ano po mga subs sa first sem ng bsba? huhu planning to shift, tyia!!",1
2023-11-15 15:27:05,jusko mas maganda pa rooms ng public school namen at mas organize pa sa sched eh compare sa dlsud jusko,1
2023-11-15 15:26:02,"Hello to the guy na nasabihan kong “ay pogi” kanina, I think you’re the tallest (& may pagkamoreno), one sa group niyo.

I kind of lost my composure kanina at nag blurted out yung words sa mouth ko. [it was near museo, yung road] Wala lang pogi mo lang talaga, it’s my first time na magkacrush ng ganto and hindi ko expect na ganto rin ang gagawin ko.",0
2023-11-15 15:17:04,"K, I hope you're dreading and regretting about not opening about your feelings earlier while we were still together. Everything is all your fault. You ruined us. You ruined me. I hope it haunts you every walking second.",0
2023-11-15 15:12:04,"Sa mga nasama po sa likod namin kanina habang nag pipic for SEP sa loob ng ULS, sorry po at nadamay po kayo sa katangahan namin 😭😭",0
